movement_id,latitude,longitude
0,32.20702521255309,-110.90979541506518
0,32.207025256850486,-110.90979481848642
0,32.207025302618774,-110.90979422105859
0,32.20702534849413,-110.9097936222331
0,32.20702539447694,-110.90979302200506
0,32.20702544056758,-110.90979242036951
0,32.20702548676642,-110.90979181732156
0,32.2070256113089,-110.90979124581789
0,32.20702573604171,-110.90979067344098
0,32.20702586096523,-110.90979010018876
0,32.20702598607995,-110.9097895260593
0,32.20702611138627,-110.9097889510505
0,32.20702617706545,-110.90978817720622
0,32.20702624293818,-110.90978740108129
0,32.20702630900533,-110.90978662266573
0,32.20702637526776,-110.90978584194936
0,32.20702644172633,-110.90978505892194
0,32.20702650895794,-110.90978427283432
0,32.207026576389055,-110.90978348441409
0,32.20702664402055,-110.9097826936509
0,32.20702671185334,-110.90978190053421
0,32.20702677988831,-110.9097811050536
0,32.20702690210853,-110.90978009632465
0,32.207027024753636,-110.90977908408918
0,32.207027147825826,-110.90977806832882
0,32.20702727132732,-110.90977704902511
0,32.20702739526039,-110.90977602615949
0,32.20702753283229,-110.9097751274198
0,32.20702767079336,-110.90977422613781
0,32.20702780914524,-110.90977332230273
0,32.20702794788957,-110.90977241590367
0,32.20702808702806,-110.9097715069297
0,32.20702807639379,-110.90977063890239
0,32.20702806571794,-110.90976976748061
0,32.20702805500025,-110.90976889264438
0,32.20702804424049,-110.9097680143737
0,32.207028033438405,-110.90976713264823
0,32.20702809213062,-110.90976615978288
0,32.20702815104335,-110.90976518326254
0,32.207028210177825,-110.9097642030665
0,32.207028269535314,-110.90976321917401
0,32.20702832911706,-110.90976223156406
0,32.207028471709464,-110.90976128886996
0,32.207028614715995,-110.90976034343804
0,32.20702875813844,-110.90975939525636
0,32.20702890197865,-110.90975844431294
0,32.207029046238425,-110.90975749059564
0,32.207029343829376,-110.9097564978117
0,32.20702964196766,-110.90975550320186
0,32.20702994065477,-110.909754506761
0,32.20703023989224,-110.90975350848416
0,32.207030539681604,-110.90975250836621
0,32.20703075938411,-110.90975145299035
0,32.20703097968589,-110.90975039473587
0,32.207031200589405,-110.90974933359091
0,32.2070314220971,-110.90974826954361
0,32.207031644211476,-110.90974720258207
0,32.207031710113206,-110.90974616253979
0,32.20703177627064,-110.9097451184621
0,32.20703184268527,-110.90974407032544
0,32.2070319093586,-110.90974301810614
0,32.20703197629213,-110.90974196178024
0,32.207032391084496,-110.909740802704
0,32.20703280652697,-110.90973964181107
0,32.20703322262108,-110.90973847909723
0,32.207033639368376,-110.90973731455821
0,32.20703405677039,-110.90973614818967
0,32.20703429544463,-110.90973519755975
0,32.20703453461624,-110.90973424494894
0,32.20703477428676,-110.90973329035093
0,32.20703501445775,-110.90973233375955
0,32.207035255130805,-110.90973137516856
0,32.207035413612296,-110.90973034991117
0,32.20703557257172,-110.909729321562
0,32.20703573201122,-110.90972829010697
0,32.207035891932996,-110.90972725553208
0,32.207036052339234,-110.90972621782308
0,32.20703632177268,-110.9097250447656
0,32.20703659194318,-110.90972386849911
0,32.20703686285379,-110.90972268901032
0,32.20703713450754,-110.90972150628609
0,32.20703740690749,-110.90972032031304
0,32.20703763269435,-110.90971901713363
0,32.207037859291894,-110.9097177092752
0,32.20703808670447,-110.90971639671254
0,32.20703831493652,-110.9097150794202
0,32.20703854399245,-110.90971375737256
0,32.20703904024353,-110.9097122843643
0,32.207039537569564,-110.9097108081653
0,32.20704003597404,-110.90970932876516
0,32.20704053546048,-110.90970784615345
0,32.20704103603241,-110.90970636031973
0,32.207041473449614,-110.90970512534489
0,32.20704191158531,-110.90970388834158
0,32.20704235044124,-110.90970264930473
0,32.20704279001922,-110.90970140822937
0,32.207043230321,-110.90970016511042
0,32.207043534078124,-110.90969926591701
0,32.20704383823101,-110.90969836555196
0,32.20704414278047,-110.90969746401302
0,32.20704444772725,-110.90969656129786
0,32.20704475307214,-110.9096956574042
0,32.20704513174346,-110.9096946624096
0,32.207045510836686,-110.90969366630641
0,32.207045890352504,-110.90969266909279
0,32.20704627029163,-110.90969167076689
0,32.207046650654775,-110.90969067132686
0,32.207047053323926,-110.90968928060461
0,32.20704745700476,-110.90968788638824
0,32.20704786170112,-110.90968648866453
0,32.20704826741682,-110.90968508742024
0,32.20704867415573,-110.90968368264207
0,32.20704893590582,-110.90968244972824
0,32.207049198422936,-110.90968121320147
0,32.207049461710476,-110.90967997304584
0,32.20704972577182,-110.90967872924539
0,32.20704999061037,-110.909677481784
0,32.20705052592036,-110.9096762870706
0,32.20705106161265,-110.90967509150398
0,32.20705159768764,-110.90967389508322
0,32.20705213414575,-110.90967269780742
0,32.207052670987395,-110.90967149967567
0,32.207053177279036,-110.90967052929996
0,32.20705368359423,-110.90966955887912
0,32.20705418993296,-110.9096685884132
0,32.20705469629522,-110.90966761790212
0,32.20705520268104,-110.90966664734594
0,32.20705570007148,-110.90966530403266
0,32.207056198247976,-110.90966395859644
0,32.2070566972124,-110.90966261103225
0,32.20705719696663,-110.909661261335
0,32.20705769751253,-110.9096599094997
0,32.20705816478289,-110.90965878732824
0,32.207058632488064,-110.90965766411256
0,32.20705910062869,-110.90965653985113
0,32.20705956920536,-110.9096554145425
0,32.207060038218685,-110.90965428818522
0,32.20706058284654,-110.90965307713927
0,32.20706112785738,-110.90965186524168
0,32.20706167325162,-110.90965065249155
0,32.20706221902967,-110.90964943888804
0,32.20706276519192,-110.90964822443014
0,32.20706327458352,-110.90964724367966
0,32.207063784007545,-110.90964626286672
0,32.20706429346402,-110.9096452819913
0,32.20706480295294,-110.9096443010534
0,32.20706531247432,-110.90964332005306
0,32.2070659698432,-110.9096419765136
0,32.2070666274658,-110.90964063245556
0,32.20706728534228,-110.90963928787863
0,32.20706794347281,-110.90963794278258
0,32.207068601857486,-110.90963659716698
0,32.207069295122665,-110.90963540850457
0,32.2070699880533,-110.90963422041577
0,32.207070680649636,-110.90963303290013
0,32.20707137291192,-110.90963184595725
0,32.20707206484039,-110.90963065958675
0,32.20707264716935,-110.90962959527738
0,32.20707322941153,-110.90962853112664
0,32.207073811566964,-110.90962746713446
0,32.20707439363565,-110.9096264033008
0,32.207074975617616,-110.90962533962563
0,32.207075666253616,-110.90962415555052
0,32.20707635655687,-110.90962297204587
0,32.20707704652761,-110.90962178911126
0,32.20707773616609,-110.90962060674633
0,32.20707842547255,-110.90961942495068
0,32.20707918091441,-110.90961836685666
0,32.207079935258626,-110.90961731030009
0,32.20708068850755,-110.90961625527758
0,32.20708144066359,-110.90961520178581
0,32.20708219172912,-110.90961414982144
0,32.20708280558984,-110.90961305216507
0,32.207083419295195,-110.90961195478656
0,32.20708403284524,-110.90961085768575
0,32.20708464624002,-110.90960976086254
0,32.207085259479605,-110.90960866431683
0,32.20708592864738,-110.90960790592693
0,32.20708659648128,-110.90960714904877
0,32.20708726298529,-110.90960639367778
0,32.20708792816337,-110.90960563980951
0,32.20708859201949,-110.90960488743949
0,32.207089298442774,-110.90960388891853
0,32.207090003922545,-110.90960289173125
0,32.207090708460676,-110.90960189587497
0,32.20709141205906,-110.90960090134698
0,32.20709211471957,-110.90959990814466
0,32.207092875472966,-110.90959904708868
0,32.207093634484835,-110.90959818800378
0,32.20709439176115,-110.90959733088332
0,32.20709514730787,-110.90959647572048
0,32.2070959011309,-110.90959562250859
0,32.207096721897756,-110.90959469352654
0,32.207097540626066,-110.90959376685186
0,32.207098357323396,-110.90959284247592
0,32.2070991719973,-110.90959192039017
0,32.20709998465529,-110.90959100058613
0,32.20710091642284,-110.90959014103672
0,32.20710184482188,-110.90958928459474
0,32.20710276987062,-110.90958843124336
0,32.207103691587186,-110.90958758096593
0,32.20710460998953,-110.9095867337458
0,32.20710532671445,-110.90958611445721
0,32.20710604130643,-110.90958549701159
0,32.207106753774994,-110.90958488140072
0,32.207107464129585,-110.90958426761645
0,32.207108172379584,-110.90958365565061
0,32.20710899250767,-110.90958272495803
0,32.207109810561846,-110.90958179661887
0,32.207110626549984,-110.90958087062432
0,32.20711144047989,-110.90957994696547
0,32.207112252359366,-110.90957902563348
0,32.20711312540294,-110.90957841790261
0,32.207113994716764,-110.90957781276805
0,32.20711486032469,-110.9095772102132
0,32.20711572225034,-110.90957661022158
0,32.207116580517194,-110.90957601277691
0,32.207117371054295,-110.90957548760203
0,32.20711815841802,-110.90957496453535
0,32.20711894262745,-110.90957444356415
0,32.2071197237015,-110.90957392467588
0,32.20712050165893,-110.90957340785803
0,32.207121226153156,-110.90957313812063
0,32.207121947316516,-110.90957286962335
0,32.207122665171916,-110.90957260235763
0,32.20712337974208,-110.90957233631504
0,32.2071240910495,-110.90957207148726
0,32.20712498313305,-110.90957159387249
0,32.2071258706571,-110.90957111869885
0,32.207126753656524,-110.90957064594767
0,32.207127632165836,-110.90957017560045
0,32.207128506219185,-110.90956970763891
0,32.20712904473688,-110.90956962596206
0,32.207129581094975,-110.90956954461281
0,32.20713011530641,-110.90956946358907
0,32.20713064738408,-110.90956938288902
0,32.207131177340734,-110.90956930251062
0,32.2071316754514,-110.90956925376439
0,32.20713217163798,-110.90956920520642
0,32.20713266591162,-110.90956915683569
0,32.20713315828335,-110.90956910865108
0,32.20713364876412,-110.9095690606515
0,32.20713421939927,-110.90956874828316
0,32.2071347881227,-110.9095684369614
0,32.207135354943965,-110.90956812668081
0,32.20713591987261,-110.90956781743627
0,32.2071364829181,-110.90956750922258
0,32.20713698581327,-110.9095672667641
0,32.207137487138375,-110.90956702506263
0,32.20713798690073,-110.90956678411453
0,32.20713848510765,-110.90956654391637
0,32.2071389817664,-110.90956630446468
0,32.20713960363266,-110.9095664260154
0,32.207140221922224,-110.909566546867
0,32.20714083666583,-110.90956666702552
0,32.20714144789392,-110.9095667864969
0,32.207142055636545,-110.909566905287
1,32.2069420576598,-110.90982003241557
1,32.20694201365324,-110.90981939972153
1,32.20694196953588,-110.9098187654345
1,32.206941925307305,-110.90981812954847
1,32.206941880967086,-110.90981749205739
1,32.2069418365148,-110.90981685295515
1,32.20694179195002,-110.90981621223561
1,32.206941747272346,-110.90981556989274
1,32.206941702481316,-110.90981492592023
1,32.206941657576515,-110.90981428031198
1,32.2069416990758,-110.90981376356999
1,32.20694174063827,-110.9098132460412
1,32.20694178226408,-110.90981272772383
1,32.20694182395336,-110.90981220861605
1,32.20694186570626,-110.90981168871606
1,32.20694190752294,-110.90981116802205
1,32.206941949403515,-110.90981064653216
1,32.20694199134817,-110.90981012424464
1,32.206942033357016,-110.90980960115763
1,32.20694187747397,-110.90980895617213
1,32.206941721084725,-110.9098083090922
1,32.206941564186806,-110.90980765990757
1,32.20694140677775,-110.90980700860803
1,32.20694124885503,-110.90980635518318
1,32.20694109041614,-110.90980569962257
1,32.206940931458554,-110.90980504191582
1,32.206940771979696,-110.90980438205224
1,32.20694061197702,-110.90980372002129
1,32.206940650269104,-110.90980306619997
1,32.20694068863692,-110.90980241108576
1,32.20694072708067,-110.90980175467476
1,32.20694076560059,-110.90980109696316
1,32.20694080419692,-110.90980043794715
1,32.20694084286987,-110.90979977762277
1,32.20694088161967,-110.90979911598612
1,32.20694092044656,-110.90979845303329
1,32.20694095935076,-110.90979778876036
1,32.2069408810525,-110.90979701205089
1,32.206940802509926,-110.90979623291788
1,32.206940723721914,-110.90979545135009
1,32.206940644687286,-110.90979466733599
1,32.20694056540489,-110.9097938808641
1,32.206940485873574,-110.90979309192285
1,32.20694040609215,-110.9097923005006
1,32.20694032605944,-110.90979150658559
1,32.206940245774256,-110.9097907101661
1,32.20694004471567,-110.9097897933637
1,32.20693984278889,-110.90978887260242
1,32.206939639988285,-110.90978794785656
1,32.20693943630815,-110.90978701910016
1,32.206939231742766,-110.90978608630718
1,32.20693902628634,-110.90978514945115
1,32.206938819933036,-110.90978420850546
1,32.206938612676986,-110.90978326344333
1,32.206938404512236,-110.90978231423769
1,32.206938315953444,-110.9097813578285
1,32.20693822706986,-110.90978039791166
1,32.20693813785968,-110.90977943446788
1,32.206938048321135,-110.90977846747764
1,32.20693795845239,-110.90977749692134
1,32.20693786825161,-110.9097765227792
1,32.20693777771695,-110.9097755450313
1,32.206937686846565,-110.90977456365765
1,32.20693759563858,-110.909773578638
1,32.2069374318358,-110.90977225947256
1,32.20693726717591,-110.90977093340453
1,32.20693710165218,-110.9097696003796
1,32.20693693525777,-110.90976826034286
1,32.20693676798582,-110.90976691323887
1,32.20693659982935,-110.90976555901156
1,32.20693643078133,-110.90976419760428
1,32.20693626083466,-110.90976282895977
1,32.20693608998213,-110.90976145302015
1,32.206935841656644,-110.90976058371696
1,32.20693559228849,-110.90975971076378
1,32.20693534187109,-110.90975883413752
1,32.2069350903978,-110.90975795381497
1,32.20693483786194,-110.90975706977271
1,32.20693458425675,-110.90975618198709
1,32.20693432957544,-110.90975529043433
1,32.20693407381113,-110.90975439509036
1,32.20693381695689,-110.90975349593096
1,32.206933718811555,-110.90975256774568
1,32.20693362033007,-110.90975163638133
1,32.206933521510706,-110.90975070182154
1,32.20693342235171,-110.90974976404982
1,32.206933322851334,-110.90974882304964
1,32.206933223007816,-110.90974787880425
1,32.206933122819386,-110.9097469312969
1,32.20693302228424,-110.90974598051056
1,32.20693292140058,-110.90974502642825
1,32.20693278395152,-110.90974395599706
1,32.20693264594859,-110.9097428812525
1,32.206932507388466,-110.90974180216847
1,32.206932368267736,-110.90974071871864
1,32.20693222858301,-110.90973963087649
1,32.206932088330845,-110.90973853861522
1,32.206931947507776,-110.90973744190782
1,32.20693180611031,-110.90973634072712
1,32.206931664134935,-110.90973523504572
1,32.20693152526311,-110.90973427601946
1,32.20693138588679,-110.90973331350929
1,32.20693124600322,-110.90973234749613
1,32.20693110560964,-110.90973137796087
1,32.20693096470325,-110.90973040488419
1,32.20693082328121,-110.90972942824665
1,32.20693068134073,-110.9097284480287
1,32.20693053887891,-110.90972746421056
1,32.2069303958929,-110.9097264767724
1,32.20693038422268,-110.90972534847656
1,32.2069303725132,-110.90972421638524
1,32.20693036076427,-110.90972308047928
1,32.20693034897568,-110.90972194073936
1,32.20693033714724,-110.90972079714606
1,32.206930325278734,-110.90971964967977
1,32.206930313369966,-110.9097184983208
1,32.206930301420726,-110.9097173430493
1,32.20693028943082,-110.90971618384529
1,32.206930112446585,-110.90971519379383
1,32.20692993478676,-110.90971419996309
1,32.20692975644746,-110.90971320233136
1,32.20692957742478,-110.90971220087684
1,32.2069293977148,-110.90971119557749
1,32.20692921731353,-110.90971018641113
1,32.206929036217,-110.90970917335542
1,32.20692885442116,-110.90970815638781
1,32.206928671921965,-110.90970713548558
1,32.2069287372812,-110.90970619962734
1,32.2069288027906,-110.9097052616188
1,32.206928868450696,-110.90970432145257
1,32.206928934262,-110.90970337912118
1,32.20692900022505,-110.90970243461717
1,32.20692906634035,-110.909701487933
1,32.20692913260844,-110.90970053906113
1,32.206929199029844,-110.90969958799396
1,32.206929265605105,-110.90969863472381
1,32.20692907525824,-110.90969741181713
1,32.20692888406662,-110.9096961834832
1,32.206928692024604,-110.90969494968581
1,32.20692849912651,-110.9096937103884
1,32.206928305366596,-110.90969246555416
1,32.20692811073907,-110.90969121514584
1,32.206927915238104,-110.90968995912597
1,32.2069277188578,-110.90968869745667
1,32.2069275215922,-110.90968743009975
1,32.20692724467313,-110.90968604919877
1,32.20692696630405,-110.90968466106713
1,32.20692668647356,-110.90968326564786
1,32.2069264051701,-110.90968186288345
1,32.20692612238202,-110.90968045271575
1,32.20692583809754,-110.90967903508597
1,32.20692555230474,-110.90967760993475
1,32.20692526499159,-110.90967617720207
1,32.20692497614593,-110.90967473682723
1,32.2069248546685,-110.90967370197706
1,32.20692473277906,-110.90967266361699
1,32.2069246104755,-110.90967162172917
1,32.20692448775572,-110.9096705762956
1,32.206924364617585,-110.90966952729812
1,32.20692424105896,-110.90966847471849
1,32.20692411707768,-110.90966741853832
1,32.20692399267157,-110.9096663587391
1,32.20692386783845,-110.90966529530225
1,32.2069239319975,-110.90966424053443
1,32.2069239963146,-110.90966318316825
1,32.206924060790335,-110.90966212319417
1,32.206924125425296,-110.90966106060243
1,32.20692419022007,-110.90965999538338
1,32.20692425517525,-110.90965892752726
1,32.206924320291435,-110.90965785702426
1,32.20692438556922,-110.9096567838645
1,32.20692445100922,-110.90965570803813
1,32.2069242435192,-110.90965448888815
1,32.20692403515534,-110.90965326460376
1,32.20692382591213,-110.90965203515253
1,32.206923615783964,-110.90965080050161
1,32.206923404765234,-110.90964956061798
1,32.20692319285026,-110.9096483154683
1,32.20692298003332,-110.90964706501893
1,32.20692276630866,-110.90964580923601
1,32.20692255167044,-110.90964454808531
1,32.20692249482989,-110.90964334034675
1,32.20692243779778,-110.90964212853788
1,32.20692238057314,-110.90964091263811
1,32.206922323155,-110.90963969262666
1,32.206922265542346,-110.90963846848261
1,32.206922207734216,-110.909637240185
1,32.206922149729614,-110.90963600771258
1,32.206922091527524,-110.9096347710441
1,32.206922033126936,-110.90963353015803
1,32.206922086715025,-110.90963217587031
1,32.20692214047251,-110.90963081730146
1,32.2069221944002,-110.90962945443121
1,32.206922248498906,-110.90962808723906
1,32.206922302769435,-110.90962671570439
1,32.20692235721261,-110.90962533980651
1,32.206922411829275,-110.9096239595246
1,32.20692246662023,-110.90962257483763
1,32.20692252158632,-110.90962118572445
1,32.206922415463474,-110.90961972231578
1,32.20692230890106,-110.90961825284576
1,32.206922201896354,-110.90961677727667
1,32.20692209444661,-110.90961529557046
1,32.20692198654903,-110.9096138076888
1,32.20692187820081,-110.90961231359293
1,32.20692176939913,-110.90961081324392
1,32.206921660141134,-110.90960930660239
1,32.206921550423935,-110.90960779362864
1,32.20692165590487,-110.9096065406011
1,32.206921761656965,-110.90960528435247
1,32.20692186768127,-110.90960402487026
1,32.20692197397882,-110.90960276214201
1,32.20692208055069,-110.90960149615513
1,32.20692218739793,-110.909600226897
1,32.206922294521625,-110.90959895435495
1,32.20692240192283,-110.90959767851616
1,32.20692250960264,-110.90959639936781
1,32.206922449857494,-110.90959503038593
1,32.206922389898615,-110.90959365650694
1,32.20692232972488,-110.90959227770456
1,32.20692226933513,-110.90959089395228
1,32.20692220872818,-110.9095895052234
1,32.20692214790286,-110.90958811149095
1,32.206922086858,-110.90958671272791
1,32.206922025592405,-110.90958530890698
1,32.20692196410487,-110.9095839000007
1,32.20692199260433,-110.90958265096288
1,32.20692202118464,-110.9095813983814
1,32.20692204984614,-110.90958014224118
1,32.206922078589216,-110.90957888252703
1,32.206922107414165,-110.90957761922358
1,32.206922136321374,-110.90957635231558
1,32.20692216531117,-110.90957508178752
1,32.20692219438393,-110.9095738076239
1,32.20692222353999,-110.90957252980904
1,32.20692237504818,-110.90957114233572
1,32.206922526947146,-110.90956975128371
1,32.20692267923842,-110.90956835663914
1,32.20692283192349,-110.90956695838806
1,32.20692298500392,-110.9095655565165
1,32.206923138481244,-110.90956415101037
1,32.20692329235699,-110.90956274185551
1,32.20692344663272,-110.9095613290377
1,32.206923601309995,-110.90955991254263
1,32.2069236864572,-110.90955881341789
1,32.206923771789356,-110.90955771190573
1,32.20692385730706,-110.90955660799838
1,32.20692394301092,-110.90955550168803
1,32.20692402890155,-110.90955439296683
1,32.20692411497955,-110.90955328182686
1,32.20692420124555,-110.9095521682602
1,32.20692428770015,-110.90955105225892
1,32.20692437434398,-110.90954993381501
1,32.20692427272491,-110.90954844221768
1,32.20692417071308,-110.90954694485514
1,32.20692406830619,-110.90954544169388
1,32.20692396550195,-110.90954393270015
1,32.20692386229804,-110.90954241783994
1,32.20692375869213,-110.90954089707901
1,32.20692365468185,-110.90953937038275
1,32.206923550264854,-110.90953783771637
1,32.20692344543872,-110.90953629904479
1,32.20692361499707,-110.9095350706626
1,32.20692378490212,-110.90953383976883
1,32.20692395515491,-110.90953260635573
1,32.20692412575652,-110.90953137041554
1,32.206924296708024,-110.90953013194051
1,32.206924468010506,-110.90952889092287
1,32.20692463966503,-110.9095276473547
1,32.206924811672714,-110.9095264012282
1,32.20692498403461,-110.90952515253541
1,32.206925285286296,-110.90952379678038
1,32.20692558706617,-110.90952243864825
1,32.20692588937565,-110.90952107813284
1,32.20692619221609,-110.90951971522777
1,32.2069264955889,-110.90951834992681
1,32.2069267994955,-110.90951698222362
1,32.20692710393729,-110.90951561211186
1,32.20692740891569,-110.90951423958515
1,32.206927714432105,-110.90951286463711
1,32.20692796853358,-110.90951124664711
1,32.20692822327512,-110.90950962458146
1,32.20692847865916,-110.90950799842466
1,32.206928734688134,-110.90950636816127
1,32.206928991364485,-110.90950473377568
1,32.206929248690685,-110.90950309525225
1,32.20692950666919,-110.90950145257523
1,32.20692976530249,-110.90949980572886
1,32.20693002459307,-110.90949815469719
1,32.20692997282182,-110.90949645428023
1,32.20692992084645,-110.90949474715944
1,32.20692986866577,-110.90949303329512
1,32.206929816278546,-110.90949131264722
1,32.20692976368357,-110.90948958517538
1,32.20692971087959,-110.90948785083893
1,32.20692965786536,-110.90948610959688
1,32.20692960463962,-110.90948436140789
1,32.206929551201114,-110.90948260623033
1,32.206929824040145,-110.90948119416619
1,32.20693009740479,-110.90947977938177
1,32.20693037129657,-110.90947836186922
1,32.20693064571701,-110.90947694162062
1,32.20693092066763,-110.90947551862804
1,32.206931196149995,-110.90947409288356
1,32.20693147216562,-110.90947266437914
1,32.20693174871607,-110.90947123310676
1,32.20693202580291,-110.90946979905839
1,32.20693226087249,-110.90946839952599
1,32.206932496420606,-110.90946699714456
1,32.20693273244871,-110.90946559190547
1,32.20693296895828,-110.90946418379994
1,32.20693320595076,-110.90946277281915
1,32.206933443427666,-110.90946135895439
1,32.20693368139046,-110.90945994219668
1,32.20693391984065,-110.90945852253722
1,32.20693415877973,-110.90945709996706
1,32.206934210189544,-110.90945549540427
1,32.2069342617632,-110.90945388572777
1,32.206934313501485,-110.90945227091305
1,32.20693436540518,-110.90945065093543
1,32.206934417475104,-110.90944902577017
1,32.206934469712024,-110.90944739539226
1,32.20693452211677,-110.90944575977662
1,32.20693457469013,-110.90944411889792
1,32.20693462743294,-110.90944247273077
1,32.20693463517305,-110.90944085382787
1,32.20693464293904,-110.90943922951146
1,32.206934650731036,-110.9094375997544
1,32.20693465854919,-110.9094359645293
1,32.2069346663936,-110.90943432380853
1,32.20693467426444,-110.90943267756444
1,32.206934682161794,-110.90943102576902
1,32.206934690085845,-110.90942936839419
1,32.2069346980367,-110.9094277054116
2,32.20710029511238,-110.90948212866658
2,32.20710032111575,-110.90948355153178
2,32.20710034699347,-110.90948496752124
2,32.20710037274643,-110.90948637668463
2,32.207100398375545,-110.9094877790712
2,32.20710042388171,-110.90948917472974
2,32.207100449265795,-110.90949056370854
2,32.20710054224636,-110.90949187958479
2,32.20710063476496,-110.90949318892328
2,32.20710072682504,-110.90949449177252
2,32.20710081842998,-110.9094957881807
2,32.207100909583154,-110.90949707819547
2,32.207101000287906,-110.90949836186395
2,32.20710092890028,-110.90949911515574
2,32.207100857662034,-110.90949986687137
2,32.20710078657269,-110.9095006170158
2,32.207100715631775,-110.90950136559387
2,32.20710064483883,-110.90950211261057
2,32.20710057419339,-110.90950285807074
2,32.20710069778696,-110.90950408363847
2,32.207100820766954,-110.90950530312182
2,32.20710094313793,-110.90950651656604
2,32.20710106490437,-110.9095077240158
2,32.20710118607079,-110.90950892551548
2,32.207101306641576,-110.90951012110892
2,32.20710129669065,-110.90951144240664
2,32.20710128678449,-110.90951275776183
2,32.20710127692277,-110.90951406721447
2,32.20710126710521,-110.90951537080423
2,32.20710125733151,-110.90951666857032
2,32.207101247601386,-110.90951796055178
2,32.207101258500984,-110.90951944089606
2,32.20710126934334,-110.9095209134666
2,32.20710128012891,-110.9095223783245
2,32.20710129085814,-110.90952383553022
2,32.207101301531466,-110.9095252851435
2,32.20710131214933,-110.90952672722361
2,32.20710130247185,-110.90952797425864
2,32.20710129283666,-110.90952921584574
2,32.20710128324346,-110.90953045202045
2,32.207101273692,-110.9095316828181
2,32.20710126418198,-110.9095329082737
2,32.20710125471316,-110.909534128422
2,32.207101252551155,-110.90953573502757
2,32.207101250401635,-110.90953733236499
2,32.20710124826447,-110.90953892051425
2,32.207101246139565,-110.90954049955441
2,32.207101244026816,-110.90954206956356
2,32.20710124192611,-110.90954363061904
2,32.207101350829404,-110.90954526069507
2,32.20710145900064,-110.90954687981362
2,32.20710156644717,-110.9095484880848
2,32.20710167317627,-110.90955008561725
2,32.207101779195085,-110.90955167251819
2,32.207101884510685,-110.90955324889333
2,32.20710198913005,-110.90955481484714
2,32.20710209306006,-110.90955637048258
2,32.2071021963075,-110.90955791590126
2,32.20710229887907,-110.90955945120358
2,32.2071024007814,-110.90956097648849
2,32.20710250202101,-110.90956249185375
2,32.20710253126111,-110.90956425066324
2,32.20710256029914,-110.90956599731895
2,32.207102589137214,-110.9095677319465
2,32.20710261777738,-110.90956945466962
2,32.20710264622166,-110.9095711656105
2,32.20710267447207,-110.90957286488955
2,32.20710277245764,-110.90957430680812
2,32.20710286982295,-110.90957573959909
2,32.20710296657386,-110.90957716334887
2,32.20710306271618,-110.90957857814274
2,32.20710315825561,-110.90957998406495
2,32.207103253197836,-110.90958138119868
2,32.20710326292853,-110.90958286482913
2,32.207103272601266,-110.90958433962417
2,32.20710328221658,-110.90958580566247
2,32.20710329177496,-110.90958726302182
2,32.20710330127693,-110.90958871177902
2,32.20710331072298,-110.90959015201005
2,32.20710335861041,-110.90959137797755
2,32.207103406243284,-110.90959259742823
